"","article","indiv","dpi","dpi_idx","sample_type","st_idx","sample_rep","val_total","pos_total","cens_total","val_sg","pos_sg","cens_sg","val_inf","pos_inf","lodq_sg","lodq_total","tg_total","tg_sg","tg_idx","cell_line","cell_idx","culture_assay","assay_idx","animal_species","sp_idx","age_class_stand","age_years_rep","age_class_rep","age_idx","sex","sex_idx","units_total","units_sg","units_inf","lod_total","loq_total","lod_sg","loq_sg","lod_inf","loq_inf","sample_grp","inoc_dose_total_pfu","inoc_dose_total_TCID","inoc_route","inoc_dose_units_rep","viral_strain","organ_system","log10_dose_pfu"
"685","Johnston et al. 2020","SJ_CM4",2,2,"Non-invasive",0,"Nasopharyngeal Swab","10.59",1,0,NA,NA,NA,"2.98",1,NA,6.9,"N",NA,NA,"Vero 76",2,"plaque",1,"cynomolgus macaque",2,"Adult","9.6547945205479451","Adult",2,"Female",1,"log10 GE/mL",NA,"log10 pfu/mL","Unknown","6.9",NA,NA,"Unknown (assay not validated)","Unknown","Nasopharyngeal Sample",48600,69428.5714285714,"AE","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",4.68663626926229
"686","Johnston et al. 2020","SJ_CM4",4,2,"Non-invasive",0,"Nasopharyngeal Swab","6.9",1,0,NA,NA,NA,"-9",0,NA,6.9,"N",NA,NA,"Vero 76",2,"plaque",1,"cynomolgus macaque",2,"Adult","9.6547945205479451","Adult",2,"Female",1,"log10 GE/mL",NA,"log10 pfu/mL","Unknown","6.9",NA,NA,"Unknown (assay not validated)","Unknown","Nasopharyngeal Sample",48600,69428.5714285714,"AE","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",4.68663626926229
"687","Johnston et al. 2020","SJ_CM4",6,2,"Non-invasive",0,"Nasopharyngeal Swab","8.43",1,0,NA,NA,NA,"-9",0,NA,6.9,"N",NA,NA,"Vero 76",2,"plaque",1,"cynomolgus macaque",2,"Adult","9.6547945205479451","Adult",2,"Female",1,"log10 GE/mL",NA,"log10 pfu/mL","Unknown","6.9",NA,NA,"Unknown (assay not validated)","Unknown","Nasopharyngeal Sample",48600,69428.5714285714,"AE","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",4.68663626926229
"688","Johnston et al. 2020","SJ_CM4",8,2,"Non-invasive",0,"Nasopharyngeal Swab","-9",0,1,NA,NA,NA,"-9",0,NA,6.9,"N",NA,NA,"Vero 76",2,"plaque",1,"cynomolgus macaque",2,"Adult","9.6547945205479451","Adult",2,"Female",1,"log10 GE/mL",NA,"log10 pfu/mL","Unknown","6.9",NA,NA,"Unknown (assay not validated)","Unknown","Nasopharyngeal Sample",48600,69428.5714285714,"AE","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",4.68663626926229
"689","Johnston et al. 2020","SJ_CM4",10,2,"Non-invasive",0,"Nasopharyngeal Swab","-9",0,1,NA,NA,NA,"-9",0,NA,6.9,"N",NA,NA,"Vero 76",2,"plaque",1,"cynomolgus macaque",2,"Adult","9.6547945205479451","Adult",2,"Female",1,"log10 GE/mL",NA,"log10 pfu/mL","Unknown","6.9",NA,NA,"Unknown (assay not validated)","Unknown","Nasopharyngeal Sample",48600,69428.5714285714,"AE","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",4.68663626926229
"690","Johnston et al. 2020","SJ_CM4",2,3,"Non-invasive",0,"Rectal Swab","-9",0,1,NA,NA,NA,"-9",0,NA,6.9,"N",NA,NA,"Vero 76",2,"plaque",1,"cynomolgus macaque",2,"Adult","9.6547945205479451","Adult",2,"Female",1,"log10 GE/mL",NA,"log10 pfu/mL","Unknown","6.9",NA,NA,"Unknown (assay not validated)","Unknown","Anal / Rectal Sample",48600,69428.5714285714,"AE","pfu","SARS-CoV-2/human/USA/WA1/2020","GI",4.68663626926229
"691","Johnston et al. 2020","SJ_CM4",4,3,"Non-invasive",0,"Rectal Swab","-9",0,1,NA,NA,NA,"-9",0,NA,6.9,"N",NA,NA,"Vero 76",2,"plaque",1,"cynomolgus macaque",2,"Adult","9.6547945205479451","Adult",2,"Female",1,"log10 GE/mL",NA,"log10 pfu/mL","Unknown","6.9",NA,NA,"Unknown (assay not validated)","Unknown","Anal / Rectal Sample",48600,69428.5714285714,"AE","pfu","SARS-CoV-2/human/USA/WA1/2020","GI",4.68663626926229
"692","Johnston et al. 2020","SJ_CM4",6,3,"Non-invasive",0,"Rectal Swab","-9",0,1,NA,NA,NA,"-9",0,NA,6.9,"N",NA,NA,"Vero 76",2,"plaque",1,"cynomolgus macaque",2,"Adult","9.6547945205479451","Adult",2,"Female",1,"log10 GE/mL",NA,"log10 pfu/mL","Unknown","6.9",NA,NA,"Unknown (assay not validated)","Unknown","Anal / Rectal Sample",48600,69428.5714285714,"AE","pfu","SARS-CoV-2/human/USA/WA1/2020","GI",4.68663626926229
"693","Johnston et al. 2020","SJ_CM4",8,3,"Non-invasive",0,"Rectal Swab","-9",0,1,NA,NA,NA,"-9",0,NA,6.9,"N",NA,NA,"Vero 76",2,"plaque",1,"cynomolgus macaque",2,"Adult","9.6547945205479451","Adult",2,"Female",1,"log10 GE/mL",NA,"log10 pfu/mL","Unknown","6.9",NA,NA,"Unknown (assay not validated)","Unknown","Anal / Rectal Sample",48600,69428.5714285714,"AE","pfu","SARS-CoV-2/human/USA/WA1/2020","GI",4.68663626926229
"694","Johnston et al. 2020","SJ_CM4",10,3,"Non-invasive",0,"Rectal Swab","-9",0,1,NA,NA,NA,"-9",0,NA,6.9,"N",NA,NA,"Vero 76",2,"plaque",1,"cynomolgus macaque",2,"Adult","9.6547945205479451","Adult",2,"Female",1,"log10 GE/mL",NA,"log10 pfu/mL","Unknown","6.9",NA,NA,"Unknown (assay not validated)","Unknown","Anal / Rectal Sample",48600,69428.5714285714,"AE","pfu","SARS-CoV-2/human/USA/WA1/2020","GI",4.68663626926229
"695","Jones et al. 2021","BJ_AZ85",1,1,"Non-invasive",0,"Nasal Swab","6.46408472274171",1,0,"3.91292051201872",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","12.6","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Nasal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"696","Jones et al. 2021","BJ_AZ85",3,2,"Non-invasive",0,"Nasal Swab","7.51789693523446",1,0,"5.03217537696136",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","12.6","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Nasal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"697","Jones et al. 2021","BJ_AZ85",6,2,"Non-invasive",0,"Nasal Swab","5.1251883841686",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","12.6","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Nasal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"698","Jones et al. 2021","BJ_AZ85",1,1,"Non-invasive",0,"Throat Swab","6.24601699545068",1,0,"3.8332937651678",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","12.6","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Oropharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"699","Jones et al. 2021","BJ_AZ85",3,2,"Non-invasive",0,"Throat Swab","3.99855356481435",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","12.6","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Oropharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"700","Jones et al. 2021","BJ_AZ85",6,2,"Non-invasive",0,"Throat Swab","4.24906131892201",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","12.6","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Oropharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"701","Jones et al. 2021","BJ_AZ85",1,1,"Non-invasive",0,"BAL","4.47405227966714",1,0,"2.54492090525149",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","12.6","Unknown",2,"Female",1,"log10 gRNA copies/mL","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"702","Jones et al. 2021","BJ_AZ85",3,2,"Non-invasive",0,"BAL","5.75595104100413",1,0,"3.38889478717218",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","12.6","Unknown",2,"Female",1,"log10 gRNA copies/mL","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"703","Jones et al. 2021","BJ_AZ85",6,2,"Non-invasive",0,"BAL","4.318625674405",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","12.6","Unknown",2,"Female",1,"log10 gRNA copies/mL","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"704","Jones et al. 2021","BJ_AZ85",6,3,"Invasive",1,"Lung (right)","7.0660172127768",1,0,"4.78431010532195",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","12.6","Unknown",2,"Female",1,"log10 gRNA copies/g","log10 sgmRNA copies/g",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Lung (Right)",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"705","Jones et al. 2021","BJ_AZ85",6,3,"Invasive",1,"Lung (left)","7.25183403459312",1,0,"5.04066364329605",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","12.6","Unknown",2,"Female",1,"log10 gRNA copies/g","log10 sgmRNA copies/g",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Lung (Left)",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"706","Jones et al. 2021","BJ_BH64",1,1,"Non-invasive",0,"Nasal Swab","5.48403989683837",1,0,"3.02275407299419",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.8","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Nasal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"707","Jones et al. 2021","BJ_BH64",3,2,"Non-invasive",0,"Nasal Swab","6.77640695513684",1,0,"4.5756323072445",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.8","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Nasal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"708","Jones et al. 2021","BJ_BH64",6,2,"Non-invasive",0,"Nasal Swab","5.50686611785173",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.8","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Nasal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"709","Jones et al. 2021","BJ_BH64",1,1,"Non-invasive",0,"Throat Swab","6.88639765209675",1,0,"4.51772293561271",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.8","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Oropharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"710","Jones et al. 2021","BJ_BH64",3,2,"Non-invasive",0,"Throat Swab","-9",0,1,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.8","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Oropharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"711","Jones et al. 2021","BJ_BH64",6,2,"Non-invasive",0,"Throat Swab","-9",0,1,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.8","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Oropharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"712","Jones et al. 2021","BJ_BH64",1,1,"Non-invasive",0,"BAL","6.99403545193772",1,0,"4.47904381284293",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.8","Unknown",2,"Female",1,"log10 gRNA copies/mL","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"713","Jones et al. 2021","BJ_BH64",3,2,"Non-invasive",0,"BAL","4.80432688164477",1,0,"2.76423219088258",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.8","Unknown",2,"Female",1,"log10 gRNA copies/mL","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"714","Jones et al. 2021","BJ_BH64",6,2,"Non-invasive",0,"BAL","3.96798298874162",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.8","Unknown",2,"Female",1,"log10 gRNA copies/mL","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"715","Jones et al. 2021","BJ_BH64",6,3,"Invasive",1,"Lung (right)","7.12423157719318",1,0,"4.85880156680592",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.8","Unknown",2,"Female",1,"log10 gRNA copies/g","log10 sgmRNA copies/g",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Lung (Right)",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"716","Jones et al. 2021","BJ_BH64",6,3,"Invasive",1,"Lung (left)","4.41389342955805",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.8","Unknown",2,"Female",1,"log10 gRNA copies/g","log10 sgmRNA copies/g",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Lung (Left)",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"717","Jones et al. 2021","BJ_BK98",1,1,"Non-invasive",0,"Nasal Swab","6.38277144666623",1,0,"3.93427367093848",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.1","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Nasal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"718","Jones et al. 2021","BJ_BK98",3,2,"Non-invasive",0,"Nasal Swab","6.23790549949816",1,0,"3.79598423551405",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.1","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Nasal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"719","Jones et al. 2021","BJ_BK98",6,2,"Non-invasive",0,"Nasal Swab","5.13182549835367",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.1","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Nasal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"720","Jones et al. 2021","BJ_BK98",1,1,"Non-invasive",0,"Throat Swab","5.86983579039596",1,0,"3.77169034725537",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.1","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Oropharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"721","Jones et al. 2021","BJ_BK98",3,2,"Non-invasive",0,"Throat Swab","3.63765280949031",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.1","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Oropharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"722","Jones et al. 2021","BJ_BK98",6,2,"Non-invasive",0,"Throat Swab","3.55322259121896",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.1","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Oropharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"723","Jones et al. 2021","BJ_BK98",1,1,"Non-invasive",0,"BAL","5.70371686421357",1,0,"3.59161825783002",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.1","Unknown",2,"Female",1,"log10 gRNA copies/mL","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"724","Jones et al. 2021","BJ_BK98",3,2,"Non-invasive",0,"BAL","4.78534051425197",1,0,"2.28256660481967",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.1","Unknown",2,"Female",1,"log10 gRNA copies/mL","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"725","Jones et al. 2021","BJ_BK98",6,2,"Non-invasive",0,"BAL","4.12919829427717",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.1","Unknown",2,"Female",1,"log10 gRNA copies/mL","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"726","Jones et al. 2021","BJ_BK98",6,3,"Invasive",1,"Lung (right)","6.38323559087377",1,0,"3.74967922284089",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.1","Unknown",2,"Female",1,"log10 gRNA copies/g","log10 sgmRNA copies/g",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Lung (Right)",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"727","Jones et al. 2021","BJ_BK98",6,3,"Invasive",1,"Lung (left)","7.63581035014878",1,0,"5.19257442206244",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","10.1","Unknown",2,"Female",1,"log10 gRNA copies/g","log10 sgmRNA copies/g",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Lung (Left)",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"728","Jones et al. 2021","BJ_BC10",1,1,"Non-invasive",0,"Nasal Swab","5.62848139938331",1,0,"2.69616410314179",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","12.3","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Nasal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"729","Jones et al. 2021","BJ_BC10",3,2,"Non-invasive",0,"Nasal Swab","6.81306366333501",1,0,"4.67744588719325",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","12.3","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Nasal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"730","Jones et al. 2021","BJ_BC10",6,2,"Non-invasive",0,"Nasal Swab","5.3036182629295",1,0,"2.56055937057943",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","12.3","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Nasal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"731","Jones et al. 2021","BJ_BC10",1,1,"Non-invasive",0,"Throat Swab","7.40125144188638",1,0,"4.89602715356087",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","12.3","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Oropharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"732","Jones et al. 2021","BJ_BC10",3,2,"Non-invasive",0,"Throat Swab","2.20621446635145",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","12.3","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Oropharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"733","Jones et al. 2021","BJ_BC10",6,2,"Non-invasive",0,"Throat Swab","2.77819829640424",1,0,"-9",0,1,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","12.3","Unknown",2,"Female",1,"log10 gRNA copies/swab","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"Oropharyngeal Sample",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","URT",5.04139268515823
"734","Jones et al. 2021","BJ_BC10",1,1,"Non-invasive",0,"BAL","8.23861558420057",1,0,"5.89806666064163",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","12.3","Unknown",2,"Female",1,"log10 gRNA copies/mL","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
"735","Jones et al. 2021","BJ_BC10",3,2,"Non-invasive",0,"BAL","7.85914730746003",1,0,"6.34777676719127",1,0,NA,NA,1.69897000433602,1.69897000433602,"N","E",3,NA,NA,NA,NA,"rhesus macaque",1,"Adult","12.3","Unknown",2,"Female",1,"log10 gRNA copies/mL","log10 sgmRNA copies/mL",NA,"Unknown","1.69897000433602","Unknown","1.69897000433602",NA,NA,"BAL",110000,157142.857142857,"IT, IN","pfu","SARS-CoV-2/human/USA/WA1/2020","LRT",5.04139268515823
